LAT,LON,LEVEL,DATE,TIME,VALUE
47.951782,23.356806,0,20230507,12,293.0052
47.949024,23.390118,0,20230507,12,291.6937
47.946256,23.423426,0,20230507,12,290.5596
47.943479,23.456731,0,20230507,12,289.4757
47.940692,23.490032,0,20230507,12,287.1999
47.937896,23.52333,0,20230507,12,285.5124
47.93509,23.556624,0,20230507,12,284.5303
47.932275,23.589914,0,20230507,12,284.3419
47.92945,23.623201,0,20230507,12,287.5004
47.926616,23.656484,0,20230507,12,288.3094
47.923772,23.689764,0,20230507,12,289.9943
47.946072,3.905983,0,20230507,12,294.5984
47.948917,3.939277,0,20230507,12,294.556
47.951752,3.972574,0,20230507,12,293.854
47.954578,4.005875,0,20230507,12,293.5646
47.957395,4.039179,0,20230507,12,292.5493
47.960202,4.072487,0,20230507,12,291.9585
47.962999,4.105799,0,20230507,12,290.7218
47.965787,4.139114,0,20230507,12,289.4273
47.968566,4.172433,0,20230507,12,288.1532
47.971334,4.205755,0,20230507,12,288.1379
47.974094,4.239081,0,20230507,12,288.6582
47.976843,4.27241,0,20230507,12,288.7423
47.979584,4.305743,0,20230507,12,288.9409
47.982314,4.33908,0,20230507,12,289.7448
47.985035,4.372419,0,20230507,12,289.9476
47.987747,4.405763,0,20230507,12,289.7541
47.990448,4.43911,0,20230507,12,289.4112
47.993141,4.47246,0,20230507,12,289.1913
47.995824,4.505814,0,20230507,12,289.8237
47.998497,4.539171,0,20230507,12,290.007
48.00116,4.572531,0,20230507,12,290.0673
48.003814,4.605895,0,20230507,12,290.659
48.006459,4.639263,0,20230507,12,291.6317
48.009094,4.672633,0,20230507,12,292.1224
48.011719,4.706007,0,20230507,12,291.9891
48.014335,4.739385,0,20230507,12,291.1021
48.016941,4.772766,0,20230507,12,291.0842
48.019538,4.80615,0,20230507,12,292.0324
48.022125,4.839537,0,20230507,12,293.8914
48.024702,4.872928,0,20230507,12,294.4957
48.02727,4.906322,0,20230507,12,295.4125
48.029828,4.93972,0,20230507,12,294.0628
48.032377,4.97312,0,20230507,12,294.0
48.034916,5.006524,0,20230507,12,293.753
48.037446,5.039931,0,20230507,12,293.7063
48.039966,5.073342,0,20230507,12,293.5535
48.042476,5.106755,0,20230507,12,292.1801
48.044977,5.140172,0,20230507,12,293.0009
48.047468,5.173592,0,20230507,12,293.1834
48.049949,5.207016,0,20230507,12,293.9703
48.052421,5.240442,0,20230507,12,294.7818
48.054884,5.273872,0,20230507,12,296.5779
48.057337,5.307304,0,20230507,12,295.3174
48.05978,5.34074,0,20230507,12,296.0423
48.062213,5.374179,0,20230507,12,295.7911
48.064637,5.407621,0,20230507,12,295.8199
48.067052,5.441067,0,20230507,12,296.0118
48.069456,5.474515,0,20230507,12,294.3548
48.071852,5.507967,0,20230507,12,295.2317
48.074237,5.541421,0,20230507,12,295.348
48.076613,5.574879,0,20230507,12,294.1969
48.078979,5.608339,0,20230507,12,291.1997
48.081336,5.641803,0,20230507,12,289.7235
48.083683,5.67527,0,20230507,12,289.9434
48.086021,5.70874,0,20230507,12,290.0665
48.088349,5.742212,0,20230507,12,291.411
48.090667,5.775688,0,20230507,12,290.7039
48.092975,5.809167,0,20230507,12,292.4339
48.095274,5.842648,0,20230507,12,297.2672
48.097564,5.876133,0,20230507,12,295.1213
48.099844,5.909621,0,20230507,12,295.9897
48.102114,5.943111,0,20230507,12,293.1902
48.104374,5.976605,0,20230507,12,292.2395
48.106625,6.010101,0,20230507,12,291.1912
48.108866,6.0436,0,20230507,12,291.1309
48.111098,6.077102,0,20230507,12,289.2966
48.11332,6.110607,0,20230507,12,288.8662
48.115532,6.144115,0,20230507,12,288.5683
48.117735,6.177626,0,20230507,12,288.3229
48.119928,6.211139,0,20230507,12,288.7363
48.122112,6.244656,0,20230507,12,289.8042
48.124286,6.278175,0,20230507,12,292.9262
48.12645,6.311697,0,20230507,12,295.0611
48.128604,6.345222,0,20230507,12,295.5491
48.130749,6.378749,0,20230507,12,294.8217
48.132885,6.412279,0,20230507,12,294.8472
48.13501,6.445812,0,20230507,12,296.4005
48.137126,6.479348,0,20230507,12,296.5321
48.139233,6.512887,0,20230507,12,295.6315
48.141329,6.546428,0,20230507,12,295.9167
48.143416,6.579972,0,20230507,12,295.5203
48.145494,6.613518,0,20230507,12,297.0363
48.147562,6.647068,0,20230507,12,295.0687
48.14962,6.68062,0,20230507,12,294.9091
48.151668,6.714174,0,20230507,12,294.2377
48.153707,6.747731,0,20230507,12,293.2989
48.155736,6.781291,0,20230507,12,296.0559
48.157756,6.814854,0,20230507,12,294.5382
48.159765,6.848419,0,20230507,12,294.6935
48.161766,6.881987,0,20230507,12,294.5704
48.163756,6.915557,0,20230507,12,293.7148
48.165737,6.94913,0,20230507,12,293.545
48.167708,6.982705,0,20230507,12,290.9722
48.16967,7.016283,0,20230507,12,290.4926
48.171622,7.049863,0,20230507,12,291.0715
48.173564,7.083446,0,20230507,12,291.0129
48.175497,7.117032,0,20230507,12,285.2892
48.177419,7.15062,0,20230507,12,286.3969
48.179333,7.18421,0,20230507,12,287.9274
48.181236,7.217803,0,20230507,12,292.9271
48.18313,7.251399,0,20230507,12,296.1629
48.185014,7.284996,0,20230507,12,298.1339
48.186889,7.318597,0,20230507,12,301.3586
48.188754,7.352199,0,20230507,12,302.2423
48.190609,7.385805,0,20230507,12,305.4
48.192455,7.419412,0,20230507,12,302.6659
48.194291,7.453022,0,20230507,12,301.7652
48.196117,7.486634,0,20230507,12,301.3926
48.197933,7.520249,0,20230507,12,300.6473
48.19974,7.553866,0,20230507,12,300.2322
48.201537,7.587485,0,20230507,12,300.9979
48.203325,7.621107,0,20230507,12,300.8349
48.205102,7.654731,0,20230507,12,300.0124
48.206871,7.688357,0,20230507,12,300.4945
48.208629,7.721985,0,20230507,12,299.251
48.210378,7.755616,0,20230507,12,301.9885
48.212117,7.789249,0,20230507,12,299.5014
48.213846,7.822884,0,20230507,12,296.7944
48.215566,7.856522,0,20230507,12,298.2154
48.217276,7.890162,0,20230507,12,298.015
48.218976,7.923804,0,20230507,12,297.7969
48.220667,7.957448,0,20230507,12,297.0066
48.222348,7.991094,0,20230507,12,296.7392
48.224019,8.024743,0,20230507,12,297.7502
48.225681,8.058393,0,20230507,12,297.9633
48.227332,8.092046,0,20230507,12,298.1729
48.228975,8.125701,0,20230507,12,298.0991
48.230607,8.159358,0,20230507,12,297.813
48.23223,8.193018,0,20230507,12,298.1458
48.233843,8.226679,0,20230507,12,298.2493
48.235446,8.260342,0,20230507,12,297.0474
48.23704,8.294008,0,20230507,12,294.0178
48.238624,8.327675,0,20230507,12,294.1969
48.240198,8.361345,0,20230507,12,297.2748
48.241763,8.395017,0,20230507,12,297.7162
48.243318,8.42869,0,20230507,12,296.7902
48.244863,8.462366,0,20230507,12,296.2766
48.246398,8.496044,0,20230507,12,297.5066
48.247924,8.529723,0,20230507,12,296.6993
48.24944,8.563405,0,20230507,12,295.4422
48.250947,8.597089,0,20230507,12,295.5873
48.252443,8.630774,0,20230507,12,293.326
48.25393,8.664462,0,20230507,12,294.9414
48.255407,8.698151,0,20230507,12,294.1723
48.256875,8.731843,0,20230507,12,292.1334
48.258333,8.765536,0,20230507,12,292.4874
48.259781,8.799231,0,20230507,12,292.0859
48.261219,8.832928,0,20230507,12,291.7896
48.262648,8.866627,0,20230507,12,295.5237
48.264067,8.900328,0,20230507,12,290.4476
48.265476,8.93403,0,20230507,12,290.6208
48.266876,8.967735,0,20230507,12,290.3177
48.268266,9.001441,0,20230507,12,291.2183
48.269646,9.035149,0,20230507,12,289.5249
48.271016,9.068859,0,20230507,12,288.6345
48.272377,9.10257,0,20230507,12,289.1837
48.273728,9.136283,0,20230507,12,289.3764
48.275069,9.169999,0,20230507,12,290.1726
48.2764,9.203715,0,20230507,12,289.485
48.277722,9.237434,0,20230507,12,290.8737
48.279034,9.271154,0,20230507,12,292.6172
48.280337,9.304876,0,20230507,12,294.2275
48.281629,9.3386,0,20230507,12,294.8522
48.282912,9.372325,0,20230507,12,296.0254
48.284185,9.406052,0,20230507,12,295.8793
48.285449,9.439781,0,20230507,12,296.1612
48.286702,9.473511,0,20230507,12,296.9081
48.287946,9.507243,0,20230507,12,297.0168
48.289181,9.540977,0,20230507,12,297.0796
48.290405,9.574712,0,20230507,12,297.2893
48.29162,9.608449,0,20230507,12,297.0117
48.292825,9.642187,0,20230507,12,297.4005
48.29402,9.675927,0,20230507,12,297.3954
48.295206,9.709668,0,20230507,12,299.6932
48.296382,9.743411,0,20230507,12,296.4515
48.297548,9.777156,0,20230507,12,295.9371
48.298704,9.810902,0,20230507,12,298.1568
48.299851,9.844649,0,20230507,12,299.082
48.300988,9.878398,0,20230507,12,297.5176
48.302115,9.912149,0,20230507,12,298.9292
48.303233,9.945901,0,20230507,12,298.4836
48.304341,9.979654,0,20230507,12,298.0813
48.305439,10.013409,0,20230507,12,296.9684
48.306527,10.047165,0,20230507,12,297.6059
48.307605,10.080923,0,20230507,12,298.3605
48.308674,10.114682,0,20230507,12,299.936
48.309733,10.148442,0,20230507,12,305.6258
48.310782,10.182204,0,20230507,12,299.2255
48.311822,10.215967,0,20230507,12,297.4616
48.312852,10.249732,0,20230507,12,296.8487
48.313872,10.283498,0,20230507,12,296.9845
48.314882,10.317265,0,20230507,12,295.8378
48.315883,10.351033,0,20230507,12,295.6137
48.316874,10.384803,0,20230507,12,296.5474
48.317855,10.418574,0,20230507,12,296.6221
48.318826,10.452347,0,20230507,12,298.2009
48.319788,10.48612,0,20230507,12,296.6348
48.32074,10.519895,0,20230507,12,296.9039
48.321682,10.553671,0,20230507,12,296.7121
48.322614,10.587448,0,20230507,12,296.572
48.323537,10.621227,0,20230507,12,296.5678
48.32445,10.655007,0,20230507,12,296.5245
48.325353,10.688788,0,20230507,12,296.0279
48.326246,10.72257,0,20230507,12,297.6797
48.32713,10.756353,0,20230507,12,296.7986
48.328004,10.790137,0,20230507,12,296.7545
48.328868,10.823923,0,20230507,12,299.0464
48.329723,10.85771,0,20230507,12,297.9361
48.330567,10.891497,0,20230507,12,304.7268
48.331402,10.925286,0,20230507,12,300.5752
48.332227,10.959076,0,20230507,12,296.0551
48.333043,10.992867,0,20230507,12,295.2147
48.333848,11.026659,0,20230507,12,297.1356
48.334644,11.060452,0,20230507,12,294.9821
48.33543,11.094247,0,20230507,12,297.7519
48.336207,11.128042,0,20230507,12,296.6026
48.336973,11.161838,0,20230507,12,297.1968
48.33773,11.195635,0,20230507,12,297.2995
48.338477,11.229433,0,20230507,12,297.4149
48.339215,11.263233,0,20230507,12,295.5262
48.339942,11.297033,0,20230507,12,296.2079
48.34066,11.330834,0,20230507,12,296.5949
48.341368,11.364636,0,20230507,12,295.8946
48.342067,11.398439,0,20230507,12,295.6816
48.342755,11.432242,0,20230507,12,295.8726
48.343434,11.466047,0,20230507,12,296.9141
48.344103,11.499853,0,20230507,12,295.9999
48.344762,11.533659,0,20230507,12,296.0568
48.345412,11.567466,0,20230507,12,297.5855
48.346052,11.601274,0,20230507,12,295.7393
48.346682,11.635083,0,20230507,12,294.9694
48.347302,11.668893,0,20230507,12,294.6349
48.347912,11.702704,0,20230507,12,295.7605
48.348513,11.736515,0,20230507,12,295.5882
48.349104,11.770327,0,20230507,12,305.6088
48.349685,11.80414,0,20230507,12,301.9112
48.350257,11.837954,0,20230507,12,294.2436
48.350818,11.871768,0,20230507,12,294.0773
48.35137,11.905584,0,20230507,12,294.5407
48.351913,11.939399,0,20230507,12,294.64
48.352445,11.973216,0,20230507,12,294.6731
48.352968,12.007033,0,20230507,12,294.6714
48.35348,12.040851,0,20230507,12,296.2079
48.353984,12.07467,0,20230507,12,294.7444
48.354477,12.108489,0,20230507,12,296.4201
48.35496,12.142309,0,20230507,12,297.3869
48.355434,12.176129,0,20230507,12,295.0169
48.355898,12.209951,0,20230507,12,294.8692
48.356353,12.243772,0,20230507,12,296.4659
48.356797,12.277595,0,20230507,12,297.0839
48.357232,12.311417,0,20230507,12,297.3462
48.357657,12.345241,0,20230507,12,297.7774
48.358072,12.379065,0,20230507,12,297.7943
48.358478,12.412889,0,20230507,12,297.1628
48.358873,12.446715,0,20230507,12,298.869
48.359259,12.48054,0,20230507,12,300.7313
48.359635,12.514366,0,20230507,12,301.9443
48.360002,12.548193,0,20230507,12,299.5438
48.360358,12.58202,0,20230507,12,303.5979
48.360705,12.615847,0,20230507,12,303.8865
48.361042,12.649675,0,20230507,12,301.3476
48.36137,12.683504,0,20230507,12,301.0887
48.361687,12.717332,0,20230507,12,299.4725
48.361995,12.751162,0,20230507,12,297.549
48.362293,12.784991,0,20230507,12,297.8342
48.362581,12.818821,0,20230507,12,299.885
48.36286,12.852651,0,20230507,12,298.1313
48.363128,12.886482,0,20230507,12,298.2188
48.363387,12.920313,0,20230507,12,298.4819
48.363636,12.954145,0,20230507,12,298.6865
48.363876,12.987976,0,20230507,12,298.6593
48.364105,13.021808,0,20230507,12,301.0106
48.364325,13.055641,0,20230507,12,300.4351
48.364535,13.089473,0,20230507,12,300.7721
48.364736,13.123306,0,20230507,12,300.6057
48.364926,13.157139,0,20230507,12,299.5786
48.365107,13.190973,0,20230507,12,301.2627
48.365278,13.224806,0,20230507,12,299.8536
48.365439,13.25864,0,20230507,12,299.8095
48.365591,13.292474,0,20230507,12,290.5596
48.365732,13.326308,0,20230507,12,297.993
48.365864,13.360143,0,20230507,12,301.1906
48.365986,13.393977,0,20230507,12,300.121
48.366099,13.427812,0,20230507,12,300.9902
48.366201,13.461647,0,20230507,12,299.2382
48.366294,13.495482,0,20230507,12,298.5159
48.366377,13.529317,0,20230507,12,296.5992
48.36645,13.563152,0,20230507,12,299.8706
48.366514,13.596987,0,20230507,12,296.4269
48.366568,13.630823,0,20230507,12,295.6824
48.366612,13.664658,0,20230507,12,296.2511
48.366646,13.698493,0,20230507,12,295.4736
48.36667,13.732329,0,20230507,12,295.2291
48.366685,13.766164,0,20230507,12,295.3904
48.36669,13.8,0,20230507,12,297.1832
48.366685,13.833836,0,20230507,12,297.9522
48.36667,13.867671,0,20230507,12,299.1932
48.366646,13.901507,0,20230507,12,298.3622
48.366612,13.935342,0,20230507,12,298.1789
48.366568,13.969177,0,20230507,12,299.6576
48.366514,14.003013,0,20230507,12,299.161
48.36645,14.036848,0,20230507,12,298.2901
48.366377,14.070683,0,20230507,12,300.829
48.366294,14.104518,0,20230507,12,294.3582
48.366201,14.138353,0,20230507,12,291.1547
48.366099,14.172188,0,20230507,12,291.0325
48.365986,14.206023,0,20230507,12,290.2676
48.365864,14.239857,0,20230507,12,291.0562
48.365732,14.273692,0,20230507,12,293.4355
48.365591,14.307526,0,20230507,12,294.6748
48.365439,14.34136,0,20230507,12,297.5983
48.365278,14.375194,0,20230507,12,297.4641
48.365107,14.409027,0,20230507,12,300.0574
48.364926,14.442861,0,20230507,12,296.4099
48.364736,14.476694,0,20230507,12,296.5058
48.364535,14.510527,0,20230507,12,296.3131
48.364325,14.544359,0,20230507,12,298.9462
48.364105,14.578192,0,20230507,12,297.3546
48.363876,14.612024,0,20230507,12,297.2587
48.363636,14.645855,0,20230507,12,295.5958
48.363387,14.679687,0,20230507,12,292.0477
48.363128,14.713518,0,20230507,12,293.1681
48.36286,14.747349,0,20230507,12,294.8234
48.362581,14.781179,0,20230507,12,295.3038
48.362293,14.815009,0,20230507,12,296.0865
48.361995,14.848838,0,20230507,12,294.6129
48.361687,14.882668,0,20230507,12,295.6663
48.36137,14.916496,0,20230507,12,292.1156
48.361042,14.950325,0,20230507,12,293.3464
48.360705,14.984153,0,20230507,12,292.2378
48.360358,15.01798,0,20230507,12,291.8041
48.360002,15.051807,0,20230507,12,291.7361
48.359635,15.085634,0,20230507,12,291.4212
48.359259,15.11946,0,20230507,12,291.4424
48.358873,15.153285,0,20230507,12,291.434
48.358478,15.187111,0,20230507,12,290.6352
48.358072,15.220935,0,20230507,12,292.3626
48.357657,15.254759,0,20230507,12,296.7579
48.357232,15.288583,0,20230507,12,298.111
48.356797,15.322405,0,20230507,12,297.8979
48.356353,15.356228,0,20230507,12,294.73
48.355898,15.390049,0,20230507,12,296.4803
48.355434,15.423871,0,20230507,12,297.4276
48.35496,15.457691,0,20230507,12,294.4125
48.354477,15.491511,0,20230507,12,295.0899
48.353984,15.52533,0,20230507,12,294.3081
48.35348,15.559149,0,20230507,12,294.5042
48.352968,15.592967,0,20230507,12,295.2257
48.352445,15.626784,0,20230507,12,296.1349
48.351913,15.660601,0,20230507,12,293.6919
48.35137,15.694416,0,20230507,12,295.2105
48.350818,15.728232,0,20230507,12,293.5578
48.350257,15.762046,0,20230507,12,296.3691
48.349685,15.79586,0,20230507,12,295.1332
48.349104,15.829673,0,20230507,12,295.977
48.348513,15.863485,0,20230507,12,297.2519
48.347912,15.897296,0,20230507,12,295.0577
48.347302,15.931107,0,20230507,12,294.7911
48.346682,15.964917,0,20230507,12,295.7138
48.346052,15.998726,0,20230507,12,295.7181
48.345412,16.032534,0,20230507,12,295.3938
48.344762,16.066341,0,20230507,12,294.7003
48.344103,16.100147,0,20230507,12,295.3369
48.343434,16.133953,0,20230507,12,295.2173
48.342755,16.167758,0,20230507,12,295.6578
48.342067,16.201561,0,20230507,12,294.4584
48.341368,16.235364,0,20230507,12,294.612
48.34066,16.269166,0,20230507,12,294.5755
48.339942,16.302967,0,20230507,12,297.2587
48.339215,16.336767,0,20230507,12,300.9792
48.338477,16.370567,0,20230507,12,294.4075
48.33773,16.404365,0,20230507,12,293.5637
48.336973,16.438162,0,20230507,12,294.4134
48.336207,16.471958,0,20230507,12,295.0823
48.33543,16.505753,0,20230507,12,294.8896
48.334644,16.539548,0,20230507,12,294.9278
48.333848,16.573341,0,20230507,12,294.4321
48.333043,16.607133,0,20230507,12,293.7437
48.332227,16.640924,0,20230507,12,296.6611
48.331402,16.674714,0,20230507,12,298.571
48.330567,16.708503,0,20230507,12,295.1689
48.329723,16.74229,0,20230507,12,295.0161
48.328868,16.776077,0,20230507,12,293.8438
48.328004,16.809863,0,20230507,12,293.5399
48.32713,16.843647,0,20230507,12,294.0552
48.326246,16.87743,0,20230507,12,295.0288
48.325353,16.911212,0,20230507,12,298.442
48.32445,16.944993,0,20230507,12,293.8532
48.323537,16.978773,0,20230507,12,294.5832
48.322614,17.012552,0,20230507,12,294.0908
48.321682,17.046329,0,20230507,12,296.8666
48.32074,17.080105,0,20230507,12,293.1868
48.319788,17.11388,0,20230507,12,292.6011
48.318826,17.147653,0,20230507,12,291.8694
48.317855,17.181426,0,20230507,12,292.1003
48.316874,17.215197,0,20230507,12,293.6342
48.315883,17.248967,0,20230507,12,293.3744
48.314882,17.282735,0,20230507,12,295.1689
48.313872,17.316502,0,20230507,12,294.4805
48.312852,17.350268,0,20230507,12,295.5373
48.311822,17.384033,0,20230507,12,294.0891
48.310782,17.417796,0,20230507,12,294.9117
48.309733,17.451558,0,20230507,12,296.8318
48.308674,17.485318,0,20230507,12,297.5253
48.307605,17.519077,0,20230507,12,298.2816
48.306527,17.552835,0,20230507,12,294.5653
48.305439,17.586591,0,20230507,12,294.5042
48.304341,17.620346,0,20230507,12,294.6103
48.303233,17.654099,0,20230507,12,296.3768
48.302115,17.687851,0,20230507,12,294.7699
48.300988,17.721602,0,20230507,12,295.9167
48.299851,17.755351,0,20230507,12,297.0737
48.298704,17.789098,0,20230507,12,294.5866
48.297548,17.822844,0,20230507,12,294.7461
48.296382,17.856589,0,20230507,12,296.8071
48.295206,17.890332,0,20230507,12,295.8658
48.29402,17.924073,0,20230507,12,298.1585
48.292825,17.957813,0,20230507,12,300.1881
48.29162,17.991551,0,20230507,12,297.8274
48.290405,18.025288,0,20230507,12,298.4335
48.289181,18.059023,0,20230507,12,300.688
48.287946,18.092757,0,20230507,12,303.9756
48.286702,18.126489,0,20230507,12,298.1237
48.285449,18.160219,0,20230507,12,302.3314
48.284185,18.193948,0,20230507,12,302.8076
48.282912,18.227675,0,20230507,12,301.8544
48.281629,18.2614,0,20230507,12,301.4367
48.280337,18.295124,0,20230507,12,299.3384
48.279034,18.328846,0,20230507,12,300.2933
48.277722,18.362566,0,20230507,12,298.9479
48.2764,18.396285,0,20230507,12,298.4556
48.275069,18.430001,0,20230507,12,295.7333
48.273728,18.463717,0,20230507,12,302.6056
48.272377,18.49743,0,20230507,12,299.2688
48.271016,18.531141,0,20230507,12,302.8509
48.269646,18.564851,0,20230507,12,299.8205
48.268266,18.598559,0,20230507,12,301.4376
48.266876,18.632265,0,20230507,12,303.4154
48.265476,18.66597,0,20230507,12,300.941
48.264067,18.699672,0,20230507,12,302.1133
48.262648,18.733373,0,20230507,12,302.0581
48.261219,18.767072,0,20230507,12,299.874
48.259781,18.800769,0,20230507,12,295.3947
48.258333,18.834464,0,20230507,12,295.7665
48.256875,18.868157,0,20230507,12,299.4233
48.255407,18.901849,0,20230507,12,301.48
48.25393,18.935538,0,20230507,12,300.8137
48.252443,18.969226,0,20230507,12,300.986
48.250947,19.002911,0,20230507,12,299.9258
48.24944,19.036595,0,20230507,12,298.6771
48.247924,19.070277,0,20230507,12,300.61
48.246398,19.103956,0,20230507,12,297.7859
48.244863,19.137634,0,20230507,12,300.4402
48.243318,19.17131,0,20230507,12,299.902
48.241763,19.204983,0,20230507,12,296.4871
48.240198,19.238655,0,20230507,12,299.3647
48.238624,19.272325,0,20230507,12,299.7178
48.23704,19.305992,0,20230507,12,299.391
48.235446,19.339658,0,20230507,12,302.6659
48.233843,19.373321,0,20230507,12,301.9061
48.23223,19.406982,0,20230507,12,301.3459
48.230607,19.440642,0,20230507,12,302.2211
48.228975,19.474299,0,20230507,12,301.3926
48.227332,19.507954,0,20230507,12,301.4656
48.225681,19.541607,0,20230507,12,299.1873
48.224019,19.575257,0,20230507,12,300.0947
48.222348,19.608906,0,20230507,12,297.9072
48.220667,19.642552,0,20230507,12,299.0549
48.218976,19.676196,0,20230507,12,295.5364
48.217276,19.709838,0,20230507,12,298.9547
48.215566,19.743478,0,20230507,12,296.1196
48.213846,19.777116,0,20230507,12,299.3834
48.212117,19.810751,0,20230507,12,299.9784
48.210378,19.844384,0,20230507,12,300.0913
48.208629,19.878015,0,20230507,12,296.8258
48.206871,19.911643,0,20230507,12,295.9048
48.205102,19.945269,0,20230507,12,298.0176
48.203325,19.978893,0,20230507,12,297.459
48.201537,20.012515,0,20230507,12,299.7246
48.19974,20.046134,0,20230507,12,299.2034
48.197933,20.079751,0,20230507,12,298.2765
48.196117,20.113366,0,20230507,12,297.4353
48.194291,20.146978,0,20230507,12,295.8556
48.192455,20.180588,0,20230507,12,296.5516
48.190609,20.214195,0,20230507,12,301.2559
48.188754,20.247801,0,20230507,12,301.3162
48.186889,20.281403,0,20230507,12,297.0711
48.185014,20.315004,0,20230507,12,299.0769
48.18313,20.348601,0,20230507,12,297.9726
48.181236,20.382197,0,20230507,12,298.7832
48.179333,20.41579,0,20230507,12,299.0277
48.177419,20.44938,0,20230507,12,295.7851
48.175497,20.482968,0,20230507,12,300.155
48.173564,20.516554,0,20230507,12,297.1874
48.171622,20.550137,0,20230507,12,298.3189
48.16967,20.583717,0,20230507,12,293.837
48.167708,20.617295,0,20230507,12,294.6884
48.165737,20.65087,0,20230507,12,295.1935
48.163756,20.684443,0,20230507,12,294.5373
48.161766,20.718013,0,20230507,12,299.2798
48.159765,20.751581,0,20230507,12,297.2214
48.157756,20.785146,0,20230507,12,302.9978
48.155736,20.818709,0,20230507,12,300.1108
48.153707,20.852269,0,20230507,12,298.0651
48.151668,20.885826,0,20230507,12,298.2128
48.14962,20.91938,0,20230507,12,298.1746
48.147562,20.952932,0,20230507,12,298.324
48.145494,20.986482,0,20230507,12,297.6687
48.143416,21.020028,0,20230507,12,299.4725
48.141329,21.053572,0,20230507,12,296.2333
48.139233,21.087113,0,20230507,12,296.7121
48.137126,21.120652,0,20230507,12,299.1525
48.13501,21.154188,0,20230507,12,299.7339
48.132885,21.187721,0,20230507,12,298.8605
48.130749,21.221251,0,20230507,12,299.4199
48.128604,21.254778,0,20230507,12,300.0701
48.12645,21.288303,0,20230507,12,300.6269
48.124286,21.321825,0,20230507,12,300.7254
48.122112,21.355344,0,20230507,12,299.9232
48.119928,21.388861,0,20230507,12,296.5983
48.117735,21.422374,0,20230507,12,299.3664
48.115532,21.455885,0,20230507,12,297.92
48.11332,21.489393,0,20230507,12,299.745
48.111098,21.522898,0,20230507,12,297.7723
48.108866,21.5564,0,20230507,12,298.6788
48.106625,21.589899,0,20230507,12,299.2628
48.104374,21.623395,0,20230507,12,299.6423
48.102114,21.656889,0,20230507,12,299.6991
48.099844,21.690379,0,20230507,12,298.5226
48.097564,21.723867,0,20230507,12,297.4828
48.095274,21.757352,0,20230507,12,295.1103
48.092975,21.790833,0,20230507,12,293.3812
48.090667,21.824312,0,20230507,12,293.6002
48.088349,21.857788,0,20230507,12,293.7776
48.086021,21.89126,0,20230507,12,293.4491
48.083683,21.92473,0,20230507,12,293.854
48.081336,21.958197,0,20230507,12,295.376
48.078979,21.991661,0,20230507,12,296.4922
48.076613,22.025121,0,20230507,12,296.3725
48.074237,22.058579,0,20230507,12,296.4583
48.071852,22.092033,0,20230507,12,298.3147
48.069456,22.125485,0,20230507,12,296.5754
48.067052,22.158933,0,20230507,12,296.4812
48.064637,22.192379,0,20230507,12,301.5377
48.062213,22.225821,0,20230507,12,298.0023
48.05978,22.25926,0,20230507,12,296.7426
48.057337,22.292696,0,20230507,12,299.6525
48.054884,22.326128,0,20230507,12,299.1304
48.052421,22.359558,0,20230507,12,297.942
48.049949,22.392984,0,20230507,12,297.858
48.047468,22.426408,0,20230507,12,298.5311
48.044977,22.459828,0,20230507,12,297.4472
48.042476,22.493245,0,20230507,12,299.228
48.039966,22.526658,0,20230507,12,299.4725
48.037446,22.560069,0,20230507,12,297.9514
48.034916,22.593476,0,20230507,12,297.2137
48.032377,22.62688,0,20230507,12,296.8148
48.029828,22.66028,0,20230507,12,296.7426
48.02727,22.693678,0,20230507,12,297.9395
48.024702,22.727072,0,20230507,12,296.8946
48.022125,22.760463,0,20230507,12,295.2223
48.019538,22.79385,0,20230507,12,297.2018
48.016941,22.827234,0,20230507,12,297.0312
48.014335,22.860615,0,20230507,12,294.4779
48.011719,22.893993,0,20230507,12,295.9328
48.009094,22.927367,0,20230507,12,294.775
48.006459,22.960737,0,20230507,12,291.6317
48.003814,22.994105,0,20230507,12,291.5655
48.00116,23.027469,0,20230507,12,294.5501
47.998497,23.060829,0,20230507,12,294.3981
47.995824,23.094186,0,20230507,12,293.7301
47.993141,23.12754,0,20230507,12,294.107
47.990448,23.16089,0,20230507,12,294.7928
47.987747,23.194237,0,20230507,12,294.7436
47.985035,23.227581,0,20230507,12,293.2726
47.982314,23.26092,0,20230507,12,292.3583
47.979584,23.294257,0,20230507,12,292.4084
47.976843,23.32759,0,20230507,12,292.804
47.974094,23.360919,0,20230507,12,291.0282
47.971334,23.394245,0,20230507,12,287.7661
47.968566,23.427567,0,20230507,12,286.537
47.965787,23.460886,0,20230507,12,286.0565
47.962999,23.494201,0,20230507,12,285.9759
47.960202,23.527513,0,20230507,12,285.6618
47.957395,23.560821,0,20230507,12,285.279
47.954578,23.594125,0,20230507,12,286.4928
47.951752,23.627426,0,20230507,12,289.3925
47.948917,23.660723,0,20230507,12,290.8321
47.946072,23.694017,0,20230507,12,294.2334
47.968371,3.901727,0,20230507,12,295.3369
47.971218,3.935034,0,20230507,12,295.5636
47.974055,3.968345,0,20230507,12,295.5975
47.976882,4.00166,0,20230507,12,294.1104
47.9797,4.034979,0,20230507,12,293.281
47.982508,4.068301,0,20230507,12,292.0621
47.985306,4.101627,0,20230507,12,290.5265
47.988095,4.134956,0,20230507,12,289.1939
47.990875,4.168289,0,20230507,12,288.0097
47.993645,4.201625,0,20230507,12,288.0836
